,CRIPTOATIVO,MÊS/ANO,Nº DE OPERAÇÕES,VALOR TOTAL DAS OPERAÇÕES,VALOR MÉDIO POR OPERAÇÃO,data,anomalia_flag,Tipo de Transação
288,BTC,Setembro de 2019,645976.0,4006461001.240006,6202.1824359419015,2019-09-01,1,Normal
289,BTC,Outubro de 2019,597912.0,5322557981.690005,8901.908611451192,2019-10-01,1,Normal
290,BTC,Novembro de 2019,429281.0,4116756125.2600055,9589.886636631962,2019-11-01,1,Normal
291,BTC,Dezembro de 2019,325331.0,5230963836.740003,16078.897605023814,2019-12-01,1,Normal
292,BTC,Janeiro de 2020,522492.0,4981042594.350001,9533.241837865462,2020-01-01,1,Normal
293,BTC,Fevereiro de 2020,447416.0,2896875411.9600015,6474.679966652961,2020-02-01,1,Normal
294,BTC,Março de 2020,669064.0,3479358574.3800044,5200.337448106615,2020-03-01,1,Normal
295,BTC,Abril de 2020,618977.0,1851089195.459999,2990.5621621804994,2020-04-01,1,Normal
296,BTC,Maio de 2020,885380.0,2884738565.860005,3258.19260188846,2020-05-01,1,Normal
297,BTC,Junho de 2020,487936.0,2667568390.0700016,5467.045657770695,2020-06-01,1,Normal
298,BTC,Julho de 2020,542720.0,3268856530.71,6023.099444851858,2020-07-01,1,Normal
299,BTC,Agosto de 2020,571762.0,3300755796.1200037,5772.954124478373,2020-08-01,1,Normal
300,BTC,Setembro de 2020,481465.0,2916898413.280003,6058.381010623832,2020-09-01,1,Normal
301,BTC,Outubro de 2020,480850.0,2247251948.179999,4673.498904398459,2020-10-01,1,Normal
302,BTC,Novembro de 2020,784838.0,3233545151.720006,4120.016043718584,2020-11-01,1,Normal
303,BTC,Dezembro de 2020,982879.0,3628235589.610012,3691.436676956179,2020-12-01,1,Normal
304,BTC,Janeiro de 2021,2389001.0,7989020874.729993,3344.0843577419987,2021-01-01,-1,Anomalia
305,BTC,Fevereiro de 2021,2005477.0,7519575109.779981,3749.5194957508766,2021-02-01,-1,Anomalia
306,BTC,Março de 2021,1717315.0,7200864389.979989,4193.094679764627,2021-03-01,-1,Anomalia
307,BTC,Abril de 2021,1841456.0,7403277835.460001,4020.33925082109,2021-04-01,-1,Anomalia
308,BTC,Maio de 2021,1878856.0,7437299941.299995,3958.419347358177,2021-05-01,-1,Anomalia
309,BTC,Junho de 2021,1218234.0,3967295730.3899965,3256.595802111907,2021-06-01,1,Normal
310,BTC,Julho de 2021,1005231.0,2664876971.029998,2651.009540125601,2021-07-01,1,Normal
311,BTC,Agosto de 2021,1272760.0,5436057035.150003,4271.077842759046,2021-08-01,-1,Anomalia
312,BTC,Setembro de 2021,1118653.0,3261855281.4700003,2915.8776505940627,2021-09-01,1,Normal
313,BTC,Outubro de 2021,1677700.0,5009680052.139995,2986.0404435477108,2021-10-01,-1,Anomalia
314,BTC,Novembro de 2021,1306811.0,4351888639.089994,3330.1591730479727,2021-11-01,1,Normal
315,BTC,Dezembro de 2021,2686228.0,3138794787.9201894,1168.4766847490941,2021-12-01,-1,Anomalia
316,BTC,Janeiro de 2022,1942417.0,2181175748.5101266,1122.9183787570469,2022-01-01,-1,Anomalia
317,BTC,Fevereiro de 2022,1703082.0,1900058663.4800737,1115.6589427168356,2022-02-01,1,Normal
318,BTC,Março de 2022,1752636.0,1849046290.2900963,1055.00873557892,2022-03-01,1,Normal
319,BTC,Abril de 2022,1608044.0,1855241637.0900936,1153.7256673885126,2022-04-01,1,Normal
320,BTC,Maio de 2022,1783390.0,2543383072.380088,1426.1507984120624,2022-05-01,1,Normal
321,BTC,Junho de 2022,2203289.0,2375397322.8700566,1078.1142750088875,2022-06-01,-1,Anomalia
322,BTC,Julho de 2022,3311307.0,1797212929.5301428,542.7503186899139,2022-07-01,-1,Anomalia
323,BTC,Agosto de 2022,871515.0,1240653601.2300067,1423.5596647562081,2022-08-01,1,Normal
324,BTC,Setembro de 2022,2313418.0,1396170309.7400374,603.5097460727103,2022-09-01,-1,Anomalia
325,BTC,Outubro de 2022,1660615.0,1059028203.6800096,637.7325290208806,2022-10-01,1,Normal
326,BTC,Novembro de 2022,1822036.0,1364538531.26001,748.908655624812,2022-11-01,1,Normal
327,BTC,Dezembro de 2022,1379084.0,953262369.0000106,691.2286481461684,2022-12-01,1,Normal
328,BTC,Janeiro de 2023,1915836.0,1033510004.0400125,539.4564065191449,2023-01-01,1,Normal
329,BTC,Fevereiro de 2023,1569518.0,1012543662.9600106,645.1303285212471,2023-02-01,1,Normal
330,BTC,Março de 2023,2202444.0,1605994536.3300161,729.1874555403072,2023-03-01,-1,Anomalia
331,BTC,Abril de 2023,1620861.0,1217437954.0800138,751.1057111498233,2023-04-01,1,Normal
332,BTC,Maio de 2023,1371629.0,941643088.0100166,686.5144204518981,2023-05-01,1,Normal
333,BTC,Junho de 2023,1001718.0,1013030632.6900151,1011.2932309192958,2023-06-01,1,Normal
334,BTC,Julho de 2023,3.0,41320.42,13773.473333333333,2023-07-01,1,Normal
335,BTG,Agosto de 2019,8002.0,18938.89999999999,2.3667708072981744,2019-08-01,1,Normal
336,BTG,Setembro de 2019,5636.0,9613.110000000002,1.7056618168914128,2019-09-01,1,Normal
337,BTG,Outubro de 2019,3.0,5.65,1.8833333333333335,2019-10-01,1,Normal
338,BTG,Novembro de 2019,6.0,11.010000000000002,1.8350000000000002,2019-11-01,1,Normal
339,BTG,Maio de 2020,2.0,802.89,401.445,2020-05-01,1,Normal
340,BTG,Maio de 2021,1.0,10.71,10.71,2021-05-01,1,Normal
341,BTG,Janeiro de 2022,1.0,0.64,0.64,2022-01-01,1,Normal
342,BTG,Fevereiro de 2022,25.0,1682.0999999999997,67.28399999999999,2022-02-01,1,Normal
343,BTG,Março de 2022,27.0,1625.4900000000002,60.20333333333334,2022-03-01,1,Normal
344,BTG,Abril de 2022,9.0,332.72,36.96888888888889,2022-04-01,1,Normal
345,BTG,Maio de 2022,13.0,558.5899999999999,42.96846153846153,2022-05-01,1,Normal
346,BTG,Junho de 2022,5.0,177.83,35.565999999999995,2022-06-01,1,Normal
347,BTG,Julho de 2022,4.0,176.15,44.0375,2022-07-01,1,Normal
348,BTG,Agosto de 2022,5.0,3348265.86,669653.172,2022-08-01,1,Normal
349,BTG,Dezembro de 2022,1.0,1358.32,1358.32,2022-12-01,1,Normal
350,BTG,Abril de 2023,2133.0,46258292.02999999,21686.962977027655,2023-04-01,1,Normal
351,BTG,Maio de 2023,1557.0,7524048.720000001,4832.401233140656,2023-05-01,1,Normal
352,BTG,Junho de 2023,3337.0,44404476.35000001,13306.705528918194,2023-06-01,1,Normal
353,BTT,Agosto de 2019,479.0,84094.24,175.56208768267223,2019-08-01,1,Normal
354,BTT,Setembro de 2019,654.0,165321.93,252.78582568807337,2019-09-01,1,Normal
355,BTT,Outubro de 2019,824.0,123060.47,149.34523058252427,2019-10-01,1,Normal
356,BTT,Novembro de 2019,833.0,131940.98,158.39253301320528,2019-11-01,1,Normal
357,BTT,Dezembro de 2019,674.0,119355.93000000002,177.0859495548962,2019-12-01,1,Normal
358,BTT,Janeiro de 2020,1381.0,743583.59,538.4385155684287,2020-01-01,1,Normal
359,BTT,Fevereiro de 2020,1529.0,749788.81,490.3785546108568,2020-02-01,1,Normal
360,BTT,Março de 2020,939.0,358719.15999999986,382.02253461128845,2020-03-01,1,Normal
361,BTT,Abril de 2020,1344.0,513693.06999999995,382.21210565476184,2020-04-01,1,Normal
362,BTT,Maio de 2020,2494.0,1000233.26,401.05583801122697,2020-05-01,1,Normal
363,BTT,Junho de 2020,1690.0,437096.66,258.6370769230769,2020-06-01,1,Normal
364,BTT,Julho de 2020,3414.0,1381677.36,404.7092442882249,2020-07-01,1,Normal
365,BTT,Agosto de 2020,4782.0,2108511.1199999996,440.9266248431618,2020-08-01,1,Normal
366,BTT,Setembro de 2020,2529.0,1054766.0299999996,417.0684183471726,2020-09-01,1,Normal
367,BTT,Outubro de 2020,2279.0,961944.82,422.09075032909175,2020-10-01,1,Normal
368,BTT,Novembro de 2020,2230.0,760805.67,341.16846188340804,2020-11-01,1,Normal
369,BTT,Dezembro de 2020,2418.0,716161.4099999997,296.17924317617855,2020-12-01,1,Normal
370,BTT,Janeiro de 2021,10199.0,3633767.1399999997,356.28661045200505,2021-01-01,1,Normal
371,BTT,Fevereiro de 2021,63427.0,53595619.23000003,844.9969134595681,2021-02-01,1,Normal
372,BTT,Março de 2021,82468.0,107925541.60999998,1308.6959985691417,2021-03-01,1,Normal
373,BTT,Abril de 2021,180123.0,284303324.56,1578.3843515819744,2021-04-01,1,Normal
374,BTT,Maio de 2021,94747.0,93436509.72000003,986.1685300853856,2021-05-01,1,Normal
375,BTT,Junho de 2021,30298.0,23698370.980000008,782.1760835698728,2021-06-01,1,Normal
376,BTT,Julho de 2021,16704.0,13348030.840000004,799.0918845785443,2021-07-01,1,Normal
377,BTT,Agosto de 2021,37276.0,42463965.09000001,1139.1770868655437,2021-08-01,1,Normal
378,BTT,Setembro de 2021,18763.0,15927143.71,848.8591222086021,2021-09-01,1,Normal
379,BTT,Outubro de 2021,20585.0,15777635.290000005,766.4627296575178,2021-10-01,1,Normal
380,BTT,Novembro de 2021,12106.0,8888605.980000002,734.23145382455,2021-11-01,1,Normal
381,BTT,Dezembro de 2021,13371.0,10287160.82,769.363609303717,2021-12-01,1,Normal
382,BTT,Janeiro de 2022,3109.0,1579161.4900000005,507.9322901254424,2022-01-01,1,Normal
383,BTT,Fevereiro de 2022,1.0,296.14,296.14,2022-02-01,1,Normal
384,BTT,Junho de 2022,2.0,225.01000000000002,112.50500000000001,2022-06-01,1,Normal
385,BTT,Novembro de 2022,1.0,0.01,0.01,2022-11-01,1,Normal
386,BTT,Dezembro de 2022,1.0,1689.39,1689.39,2022-12-01,1,Normal
387,BUSD,Fevereiro de 2020,2.0,5609.09,2804.545,2020-02-01,1,Normal
388,BUSD,Março de 2020,32.0,167505.93999999994,5234.560624999998,2020-03-01,1,Normal
389,BUSD,Abril de 2020,43.0,16875.26999999999,392.44813953488347,2020-04-01,1,Normal
390,BUSD,Maio de 2020,27.0,21499.590000000004,796.2811111111113,2020-05-01,1,Normal
391,BUSD,Junho de 2020,23.0,23963.030000000002,1041.8708695652174,2020-06-01,1,Normal
392,BUSD,Julho de 2020,42.0,39533.14000000001,941.2652380952383,2020-07-01,1,Normal
393,BUSD,Agosto de 2020,17.0,14880.2,875.3058823529412,2020-08-01,1,Normal
394,BUSD,Setembro de 2020,16.0,25582.51,1598.906875,2020-09-01,1,Normal
395,BUSD,Outubro de 2020,39.0,32655.44999999999,837.3192307692306,2020-10-01,1,Normal
396,BUSD,Novembro de 2020,46.0,2204680.7000000007,47927.84130434784,2020-11-01,1,Normal
397,BUSD,Dezembro de 2020,943.0,70598340.05999999,74865.68405090137,2020-12-01,1,Normal
398,BUSD,Janeiro de 2021,691.0,69659243.35,100809.32467438494,2021-01-01,1,Normal
399,BUSD,Fevereiro de 2021,1972.0,104352567.60999998,52917.12353448275,2021-02-01,1,Normal
400,BUSD,Março de 2021,1148.0,181976595.47000003,158516.19814459933,2021-03-01,1,Normal
401,BUSD,Abril de 2021,1081.0,510352136.35999995,472111.1344680851,2021-04-01,-1,Anomalia
402,BUSD,Maio de 2021,3216.0,798409839.73,248261.76608519902,2021-05-01,1,Normal
403,BUSD,Junho de 2021,1720.0,275422442.18,160129.32684883723,2021-06-01,1,Normal
404,BUSD,Julho de 2021,2201.0,27594280.29,12537.15597001363,2021-07-01,1,Normal
405,BUSD,Agosto de 2021,5183.0,45744643.849999994,8825.900800694577,2021-08-01,1,Normal
406,BUSD,Setembro de 2021,4530.0,96157682.48999998,21226.86147682119,2021-09-01,1,Normal
407,BUSD,Outubro de 2021,5157.0,30421661.309999995,5899.100506108201,2021-10-01,1,Normal
408,BUSD,Novembro de 2021,6730.0,62547619.80000001,9293.851381872215,2021-11-01,1,Normal
409,BUSD,Dezembro de 2021,6336.0,102989810.05999996,16254.704870580801,2021-12-01,1,Normal
410,BUSD,Janeiro de 2022,4874.0,50197819.07,10299.101163315552,2022-01-01,1,Normal
411,BUSD,Fevereiro de 2022,4933.0,20632409.01,4182.527672815731,2022-02-01,1,Normal
412,BUSD,Março de 2022,4642.0,45023731.82000001,9699.209784575616,2022-03-01,1,Normal
413,BUSD,Abril de 2022,5094.0,51584159.31999999,10126.454519042009,2022-04-01,1,Normal
414,BUSD,Maio de 2022,5907.0,198739323.5499999,33644.71365329269,2022-05-01,1,Normal
415,BUSD,Junho de 2022,9915.0,48437206.440000035,4885.245228441759,2022-06-01,1,Normal
416,BUSD,Julho de 2022,10431.0,59445595.45999998,5698.935429009681,2022-07-01,1,Normal
417,BUSD,Agosto de 2022,7244.0,24244516.67999999,3346.841065709551,2022-08-01,1,Normal
418,BUSD,Setembro de 2022,6949.0,37686095.220000006,5423.240066196576,2022-09-01,1,Normal
419,BUSD,Outubro de 2022,4712.0,34312547.099999994,7281.949724108657,2022-10-01,1,Normal
420,BUSD,Novembro de 2022,8364.0,30473312.41,3643.38981468197,2022-11-01,1,Normal
421,BUSD,Dezembro de 2022,7739.0,31611795.319999985,4084.7390257139145,2022-12-01,1,Normal
422,BUSD,Janeiro de 2023,8091.0,28662496.49999999,3542.5159436410813,2023-01-01,1,Normal
423,BUSD,Fevereiro de 2023,7846.0,54353719.75999999,6927.570706092275,2023-02-01,1,Normal
424,BUSD,Março de 2023,5072.0,23048966.960000012,4544.354684542589,2023-03-01,1,Normal
425,BUSD,Abril de 2023,5929.0,22478197.67999999,3791.2291583740916,2023-04-01,1,Normal
426,BUSD,Maio de 2023,5247.0,27448304.039999995,5231.237667238421,2023-05-01,1,Normal
427,BUSD,Junho de 2023,6032.0,46605719.81999999,7726.412437002651,2023-06-01,1,Normal
428,CBRL,Dezembro de 2019,9.0,904.02,100.44666666666666,2019-12-01,1,Normal
429,CBRL,Janeiro de 2020,10.0,1009.0,100.9,2020-01-01,1,Normal
430,CBRL,Fevereiro de 2020,48.0,40403.420000000006,841.7379166666668,2020-02-01,1,Normal
431,CBRL,Março de 2020,38.0,63834.3,1679.85,2020-03-01,1,Normal
432,CBRL,Abril de 2020,318.0,433224.24000000005,1362.3403773584907,2020-04-01,1,Normal
433,CBRL,Maio de 2020,2564.0,1888992.7699999996,736.7366497659905,2020-05-01,1,Normal
434,CBRL,Junho de 2020,1973.0,1130591.2699999998,573.0315610745057,2020-06-01,1,Normal
435,CBRL,Julho de 2020,3896.0,4092414.779999999,1050.4144712525665,2020-07-01,1,Normal
436,CBRL,Agosto de 2020,5248.0,73011529.24000002,13912.257858231713,2020-08-01,1,Normal
437,CBRL,Setembro de 2020,3516.0,111489635.21,31709.22503128555,2020-09-01,1,Normal
438,CBRL,Outubro de 2020,4184.0,4152685.5,992.515654875717,2020-10-01,1,Normal
439,CBRL,Novembro de 2020,5123.0,24717892.9,4824.886375170798,2020-11-01,1,Normal
440,CBRL,Dezembro de 2020,4284.0,6696943.270000001,1563.2453944911301,2020-12-01,1,Normal
441,CBRL,Janeiro de 2021,11273.0,10041127.059999997,890.7235926550161,2021-01-01,1,Normal
442,CBRL,Fevereiro de 2021,9055.0,15001455.0,1656.7040309221425,2021-02-01,1,Normal
443,CBRL,Março de 2021,12126.0,17666702.179999996,1456.9274435098132,2021-03-01,1,Normal
444,CBRL,Abril de 2021,9685.0,14768938.219999997,1524.9290882808464,2021-04-01,1,Normal
445,CBRL,Maio de 2021,8184.0,11599103.680000002,1417.290283479961,2021-05-01,1,Normal
446,CBRL,Junho de 2021,10985.0,6813264.110000002,620.2334192080111,2021-06-01,1,Normal
447,CBRL,Julho de 2021,6456.0,5935767.69,919.4187871747213,2021-07-01,1,Normal
448,CBRL,Agosto de 2021,9500.0,11267848.049999999,1186.0892684210526,2021-08-01,1,Normal
449,CBRL,Setembro de 2021,6950.0,6705230.67,964.7813913669065,2021-09-01,1,Normal
450,CBRL,Outubro de 2021,4999.0,6562060.9399999995,1312.674722944589,2021-10-01,1,Normal
451,CBRL,Novembro de 2021,4110.0,6346350.939999999,1544.1243163017027,2021-11-01,1,Normal
452,CBRL,Dezembro de 2021,2078.0,2326228.68,1119.455572666025,2021-12-01,1,Normal
453,CBRL,Janeiro de 2022,1504.0,3700716.6200000006,2460.5828590425535,2022-01-01,1,Normal
454,CBRL,Fevereiro de 2022,1147.0,1194423.9100000001,1041.3460418483,2022-02-01,1,Normal
455,CBRL,Março de 2022,1086.0,1175718.0899999996,1082.6133425414362,2022-03-01,1,Normal
456,CBRL,Abril de 2022,1040.0,1122706.63,1079.5256057692307,2022-04-01,1,Normal
457,CBRL,Maio de 2022,928.0,959423.5199999999,1033.8615517241378,2022-05-01,1,Normal
458,CBRL,Junho de 2022,631.0,632536.28,1002.434675118859,2022-06-01,1,Normal
459,CBRL,Julho de 2022,106.0,110038.82,1038.102075471698,2022-07-01,1,Normal
460,CBRL,Agosto de 2022,1.0,33117.22,33117.22,2022-08-01,1,Normal
461,CBRL,Outubro de 2022,4.0,240409.74,60102.435,2022-10-01,1,Normal
462,CHZ,Novembro de 2019,4.0,1353.1799999999998,338.29499999999996,2019-11-01,1,Normal
463,CHZ,Junho de 2020,1.0,5066.35,5066.35,2020-06-01,1,Normal
464,CHZ,Julho de 2020,22000.0,9447987.8,429.4539909090909,2020-07-01,1,Normal
465,CHZ,Agosto de 2020,39148.0,20643217.530000005,527.3121878512313,2020-08-01,1,Normal
466,CHZ,Setembro de 2020,18639.0,6994381.260000004,375.25517785288935,2020-09-01,1,Normal
467,CHZ,Outubro de 2020,11052.0,3268982.8099999996,295.78201321027865,2020-10-01,1,Normal
468,CHZ,Novembro de 2020,24926.0,9205442.420000004,369.3108569365323,2020-11-01,1,Normal
469,CHZ,Dezembro de 2020,90972.0,56158170.50999996,617.3126952249039,2020-12-01,1,Normal
470,CHZ,Janeiro de 2021,95142.0,49362698.229999974,518.8318327342286,2021-01-01,1,Normal
471,CHZ,Fevereiro de 2021,177981.0,228057080.66999987,1281.356328315943,2021-02-01,1,Normal
472,CHZ,Março de 2021,1091549.0,2689313994.060002,2463.7592944155526,2021-03-01,1,Normal
473,CHZ,Abril de 2021,531803.0,1006278434.3500037,1892.201500085565,2021-04-01,1,Normal
474,CHZ,Maio de 2021,395634.0,1004525209.7100024,2539.0264985062013,2021-05-01,1,Normal
475,CHZ,Junho de 2021,239476.0,728202935.7400011,3040.818018256531,2021-06-01,1,Normal
476,CHZ,Julho de 2021,147315.0,804813074.7300004,5463.211992872419,2021-07-01,1,Normal
477,CHZ,Agosto de 2021,201490.0,403328572.55000025,2001.7299744404202,2021-08-01,1,Normal
478,CHZ,Setembro de 2021,131633.0,160757575.3599999,1221.2558808201584,2021-09-01,1,Normal
479,CHZ,Outubro de 2021,168696.0,255364448.2799999,1513.755206288234,2021-10-01,1,Normal
480,CHZ,Novembro de 2021,187384.0,346382739.6200001,1848.5182279170053,2021-11-01,1,Normal
481,CHZ,Dezembro de 2021,72112.0,80381346.31999996,1114.6736509873524,2021-12-01,1,Normal
482,CHZ,Janeiro de 2022,50723.0,51074133.24000001,1006.9225645170832,2022-01-01,1,Normal
483,CHZ,Fevereiro de 2022,41103.0,30193068.28,734.5709140452035,2022-02-01,1,Normal
484,CHZ,Março de 2022,49971.0,50352533.65000003,1007.6351013587887,2022-03-01,1,Normal
485,CHZ,Abril de 2022,32335.0,25653036.430000015,793.3519848461424,2022-04-01,1,Normal
486,CHZ,Maio de 2022,37901.0,65906318.12999998,1738.9071035065033,2022-05-01,1,Normal
487,CHZ,Junho de 2022,24022.0,18098131.740000013,753.3982074764805,2022-06-01,1,Normal
488,CHZ,Julho de 2022,20447.0,13592735.489999996,664.7789646402894,2022-07-01,1,Normal
489,CHZ,Agosto de 2022,15069.0,9321751.45,618.6045158935563,2022-08-01,1,Normal
490,CHZ,Setembro de 2022,38824.0,40166976.92999998,1034.591410725324,2022-09-01,1,Normal
491,CHZ,Outubro de 2022,34192.0,28355252.220000003,829.2949292232101,2022-10-01,1,Normal
492,CHZ,Novembro de 2022,87499.0,90127463.68000004,1030.0399282277515,2022-11-01,1,Normal
493,CHZ,Dezembro de 2022,27707.0,17605712.459999997,635.4247107229219,2022-12-01,1,Normal
494,CHZ,Janeiro de 2023,27792.0,15656581.070000002,563.3484840961429,2023-01-01,1,Normal
495,CHZ,Fevereiro de 2023,25633.0,15788279.689999996,615.9356957827798,2023-02-01,1,Normal
496,CHZ,Março de 2023,19566.0,11837911.810000004,605.0246248594502,2023-03-01,1,Normal
497,CHZ,Abril de 2023,15802.0,10062017.260000004,636.7559334261488,2023-04-01,1,Normal
498,CHZ,Maio de 2023,24557.0,5839107.3900000015,237.77771674064428,2023-05-01,1,Normal
499,CHZ,Junho de 2023,19605.0,5205489.940000002,265.5184871206326,2023-06-01,1,Normal
500,COMP,Junho de 2020,1.0,0.31,0.31,2020-06-01,1,Normal
501,COMP,Julho de 2020,3.0,5299.16,1766.3866666666665,2020-07-01,1,Normal
502,COMP,Agosto de 2020,1.0,613.23,613.23,2020-08-01,1,Normal
503,COMP,Janeiro de 2021,2.0,314.36,157.18,2021-01-01,1,Normal
504,COMP,Fevereiro de 2021,30.0,65887.09,2196.2363333333333,2021-02-01,1,Normal
505,COMP,Março de 2021,8.0,6416.12,802.015,2021-03-01,1,Normal
506,COMP,Abril de 2021,33.0,37438.62000000001,1134.5036363636366,2021-04-01,1,Normal
507,COMP,Maio de 2021,12634.0,9918350.329999998,785.0522661073293,2021-05-01,1,Normal
508,COMP,Junho de 2021,8551.0,5008663.690000001,585.7401110981174,2021-06-01,1,Normal
509,COMP,Julho de 2021,21562.0,23181111.74,1075.0909813560893,2021-07-01,1,Normal
510,COMP,Agosto de 2021,13507.0,13826290.759999998,1023.6389101947137,2021-08-01,1,Normal
511,COMP,Setembro de 2021,7640.0,8111166.870000002,1061.6710562827227,2021-09-01,1,Normal
512,COMP,Outubro de 2021,9654.0,9804606.15,1015.6003884400249,2021-10-01,1,Normal
513,COMP,Novembro de 2021,5364.0,4209244.41,784.7211800894855,2021-11-01,1,Normal
514,COMP,Dezembro de 2021,3870.0,1945437.6300000004,502.69706201550395,2021-12-01,1,Normal
515,COMP,Janeiro de 2022,2988.0,1628089.8399999996,544.8761178045514,2022-01-01,1,Normal
516,COMP,Fevereiro de 2022,1722.0,694212.23,403.1429907084785,2022-02-01,1,Normal
517,COMP,Março de 2022,2742.0,1140729.0100000002,416.0207913931438,2022-03-01,1,Normal
518,COMP,Abril de 2022,3011.0,1508412.5999999992,500.9673198272996,2022-04-01,1,Normal
519,COMP,Maio de 2022,1579.0,498539.01,315.73084863837875,2022-05-01,1,Normal
520,COMP,Junho de 2022,3988.0,884619.26,221.82027582748245,2022-06-01,1,Normal
521,COMP,Julho de 2022,3240.0,857606.83,264.6934660493827,2022-07-01,1,Normal
522,COMP,Agosto de 2022,1323.0,629063.7699999999,475.48281934996214,2022-08-01,1,Normal
523,COMP,Setembro de 2022,1892.0,624974.8,330.3249471458774,2022-09-01,1,Normal
524,COMP,Outubro de 2022,1287.0,253090.31999999986,196.6513752913752,2022-10-01,1,Normal
525,COMP,Novembro de 2022,1502.0,410045.0599999999,272.99937416777624,2022-11-01,1,Normal
526,COMP,Dezembro de 2022,990.0,155085.53999999992,156.65206060606053,2022-12-01,1,Normal
527,COMP,Janeiro de 2023,1814.0,365656.76,201.5748401323043,2023-01-01,1,Normal
528,COMP,Fevereiro de 2023,1654.0,407241.2700000001,246.21600362756956,2023-02-01,1,Normal
529,COMP,Março de 2023,1528.0,541612.11,354.45818717277484,2023-03-01,1,Normal
